id,title,source,price,currency,listing_created_on,is_active,last_modified_timestamp
169990,Gordon-Romero,Airbnb,2511.34,EUR,2020-11-07,True,2020-03-31
169991,"Hernandez, Herrera and Hammond",Realtor,1262.15,EUR,2021-12-14,True,2024-02-19
169992,Meyer-Brown,Airbnb,2607.6,USD,2021-03-09,True,2021-02-18
169993,David-White,Apartments.com,1657.5,EUR,2020-09-16,True,2021-12-09
169994,Hernandez-Perez,Zillow,2024.85,USD,2024-07-24,True,2023-08-15
169995,"Dudley, Kennedy and Johnson",Realtor,2905.97,USD,2023-10-28,True,2022-03-28
169996,"Rodriguez, Marshall and Marquez",Apartments.com,4578.91,INR,2021-05-01,True,2021-11-22
169997,Quinn-Smith,Apartments.com,4894.58,INR,2021-06-01,True,2020-08-19
169998,"Richard, Hansen and Wilson",Realtor,4224.92,INR,2020-04-20,True,2020-04-22
169999,Hunt Group,Zillow,3017.61,EUR,2021-05-11,False,2024-12-11
170000,"Evans, Garcia and Dean",Zillow,3397.96,USD,2022-01-29,False,2024-11-25
170001,"Lowery, Miller and Miller",Realtor,2619.96,INR,2021-02-20,True,2024-01-16
170002,Pope-Sutton,Craigslist,4973.17,INR,2023-04-12,False,2020-07-06
170003,Robinson-Ross,Airbnb,4129.59,INR,2020-01-05,True,2020-06-12
170004,Hill-Davis,Airbnb,2271.77,USD,2022-05-01,True,2024-08-28
170005,Pacheco PLC,Apartments.com,2267.49,USD,2025-01-07,True,2024-02-15
170006,Beck-Campbell,Craigslist,3927.15,EUR,2024-05-21,False,2023-09-27
170007,Hanson Ltd,Apartments.com,1387.62,INR,2025-02-09,False,2021-08-11
170008,Mclaughlin Ltd,Realtor,4246.32,USD,2023-08-29,False,2024-02-22
170009,Moore-Moore,Airbnb,4274.39,EUR,2022-06-19,False,2023-06-05
170010,"Black, Barnes and Hartman",Apartments.com,4922.33,EUR,2021-05-17,False,2021-10-20
170011,Calhoun Group,Zillow,4676.99,EUR,2022-12-19,False,2024-11-27
170012,Johnson-Simpson,Apartments.com,1590.79,INR,2025-01-13,False,2025-01-09
170013,Hayes and Sons,Airbnb,4133.05,EUR,2023-01-15,False,2024-09-29
170014,Hale-Calderon,Apartments.com,3615.93,EUR,2023-02-26,False,2023-07-05
170015,Schroeder and Sons,Airbnb,3972.63,EUR,2022-02-17,True,2024-06-14
170016,"Walsh, Reynolds and Simmons",Apartments.com,2735.57,INR,2022-10-02,True,2022-09-25
170017,Gonzalez-Howell,Zillow,3776.07,INR,2021-02-19,True,2021-05-20
170018,Sanchez-Willis,Zillow,2113.01,INR,2021-01-12,True,2023-05-15
170019,"Johnson, Williams and Davis",Apartments.com,3741.15,USD,2020-12-25,False,2024-09-06
170020,Becker-Wilson,Craigslist,2855.03,INR,2021-08-03,True,2023-10-18
170021,Williams-Miller,Craigslist,3677.9,USD,2024-03-06,True,2024-05-07
170022,Bowman-Weber,Apartments.com,3835.31,EUR,2021-11-27,False,2023-06-03
170023,Lawson Ltd,Zillow,4324.28,USD,2020-02-10,False,2024-11-20
170024,"Drake, Campbell and Carpenter",Apartments.com,4685.71,USD,2021-01-26,False,2024-08-07
170025,Dominguez-Brown,Apartments.com,2203.5,INR,2021-11-27,False,2024-10-08
170026,Joyce-Kennedy,Airbnb,3455.63,INR,2023-03-11,False,2024-03-13
170027,Richardson-Richmond,Realtor,2016.82,USD,2024-05-12,False,2024-06-28
170028,Miller-Castaneda,Realtor,4921.81,INR,2022-05-27,True,2020-02-23
170029,"Baldwin, Cooper and Walker",Airbnb,4946.08,EUR,2024-11-10,True,2020-12-25
170030,"Hernandez, Greene and Mejia",Zillow,3824.99,INR,2025-02-28,True,2022-01-21
170031,Hamilton-Wilson,Apartments.com,3233.47,EUR,2024-10-07,False,2023-07-26
170032,"Coffey, Anderson and Sexton",Realtor,2866.54,EUR,2024-05-11,True,2024-07-21
170033,"Powell, Donovan and Willis",Craigslist,3357.39,INR,2025-02-14,False,2020-06-29
170034,Jones-Steele,Airbnb,2349.53,EUR,2021-06-30,True,2021-04-23
170035,Gonzalez-Hall,Realtor,2518.48,USD,2024-09-12,True,2021-06-08
170036,Lewis-Barrett,Apartments.com,2729.55,EUR,2021-11-18,True,2020-08-07
170037,Williams-Scott,Airbnb,1759.97,USD,2021-07-05,False,2021-01-26
170038,"Miller, Wolf and Garza",Realtor,1038.46,EUR,2020-07-14,True,2023-01-24
170039,"Ferguson, Sherman and Harper",Zillow,2230.87,EUR,2022-05-30,True,2024-03-18
170040,Mays-Potter,Zillow,2378.84,USD,2021-03-16,True,2024-01-05
170041,Peck Group,Craigslist,3062.28,EUR,2024-11-25,False,2021-05-06
170042,Rowe LLC,Zillow,1509.1,USD,2020-09-09,False,2021-02-28
170043,Higgins-Sanders,Zillow,4208.39,EUR,2022-03-06,True,2022-03-16
170044,Olson-Black,Craigslist,3382.35,EUR,2024-06-22,True,2023-05-25
170045,Santos-Wilson,Realtor,2167.36,USD,2023-01-11,False,2023-10-09
170046,Larson Group,Zillow,4378.65,EUR,2020-04-03,True,2022-03-06
170047,Medina Inc,Craigslist,2325.98,EUR,2024-12-02,True,2023-11-20
170048,"Hamilton, Hanson and Price",Realtor,4106.41,INR,2021-09-30,False,2020-03-06
170049,Thomas-Nguyen,Airbnb,2971.62,EUR,2020-04-25,False,2022-03-21
170050,"Burke, Reyes and Branch",Realtor,4464.29,EUR,2024-06-19,False,2020-06-10
170051,Cole-Mays,Craigslist,2672.07,EUR,2021-07-07,False,2023-05-26
170052,Rodriguez-Curtis,Craigslist,1399.98,USD,2022-07-18,True,2022-11-14
170053,Li-Cook,Craigslist,3036.48,EUR,2023-11-18,True,2020-07-08
170054,Mccullough-Fisher,Zillow,2518.84,USD,2020-06-17,True,2020-02-08
170055,"Wagner, Murphy and Solomon",Zillow,4239.68,EUR,2024-12-20,True,2021-04-02
170056,Holmes-Perez,Realtor,3298.76,EUR,2022-08-06,True,2023-01-22
170057,Evans-Schultz,Craigslist,1796.77,INR,2022-05-01,True,2024-10-21
170058,Rodriguez Inc,Realtor,3610.84,INR,2020-02-06,False,2021-11-09
170059,"Orr, Jackson and Roy",Realtor,2582.59,INR,2021-03-20,False,2024-07-30
170060,Campbell-Hubbard,Airbnb,4030.29,EUR,2023-11-15,False,2023-04-08
170061,Williams Ltd,Airbnb,2209.08,USD,2024-08-02,True,2024-08-16
170062,Patel-Harrington,Craigslist,1912.95,USD,2022-10-06,True,2024-06-16
170063,Martinez-Reed,Realtor,2749.95,USD,2025-01-08,False,2023-11-07
170064,Allen Ltd,Realtor,4882.6,USD,2022-10-12,False,2024-05-04
170065,Davis-Williams,Zillow,3130.1,USD,2020-03-23,True,2023-04-02
170066,Holloway LLC,Airbnb,2733.02,INR,2024-07-12,True,2022-07-17
170067,Page-Sherman,Craigslist,4996.43,INR,2021-02-17,True,2023-06-18
170068,"Burch, Johnson and Vargas",Zillow,3273.37,USD,2022-09-10,True,2022-12-07
170069,Patterson-Higgins,Realtor,3494.66,INR,2024-01-08,True,2024-12-07
170070,"Petersen, Fletcher and Randall",Airbnb,3221.48,USD,2020-09-05,True,2021-10-17
170071,Graves Group,Airbnb,2912.98,INR,2021-10-13,False,2021-02-26
170072,Green-Berg,Zillow,1890.93,USD,2021-05-30,True,2021-10-21
170073,"Keller, Graham and Harris",Zillow,3445.01,EUR,2020-12-20,True,2022-04-21
170074,White-Key,Craigslist,4921.31,INR,2024-09-20,True,2024-05-28
170075,Hamilton Inc,Zillow,3677.29,INR,2021-12-02,False,2024-09-26
170076,Gibson and Sons,Zillow,2023.22,USD,2021-10-18,False,2024-09-16
170077,"Williams, Macdonald and Mueller",Apartments.com,3127.18,EUR,2021-07-12,False,2024-10-06
170078,"Moore, Foster and Lawrence",Airbnb,2371.35,EUR,2020-04-26,True,2024-10-10
170079,Stewart Ltd,Apartments.com,2360.57,EUR,2023-02-11,False,2023-05-16
170080,York Ltd,Realtor,4750.23,INR,2020-08-20,True,2022-04-18
170081,Williams and Sons,Apartments.com,2894.53,EUR,2024-11-13,False,2021-09-13
170082,"Key, Johnson and Parks",Apartments.com,3619.53,EUR,2024-01-02,False,2023-10-07
170083,Murphy and Sons,Apartments.com,4392.86,EUR,2024-08-07,False,2022-11-02
170084,Moran-Navarro,Realtor,1904.32,EUR,2023-09-10,True,2020-12-15
170085,"Douglas, Mcintyre and Savage",Zillow,4260.75,INR,2023-01-07,True,2022-04-22
170086,Terrell-Shepard,Realtor,2108.87,EUR,2021-10-29,False,2022-08-27
170087,"Sanchez, Travis and Gibbs",Zillow,4673.22,INR,2024-03-04,False,2023-08-11
170088,"Moran, Avila and Acosta",Realtor,2971.93,EUR,2020-01-03,True,2020-01-22
170089,Finley-Weeks,Airbnb,2052.41,INR,2021-05-09,True,2023-06-03
170090,"Phillips, Burch and Olsen",Realtor,1457.06,INR,2021-01-30,False,2020-02-02
170091,Nguyen-Ayala,Craigslist,4989.65,INR,2020-09-20,False,2021-04-12
170092,"Martinez, Chapman and Hernandez",Realtor,2619.89,EUR,2024-06-17,True,2021-07-02
170093,Bridges LLC,Craigslist,3007.25,EUR,2020-02-10,False,2022-06-12
170094,Parsons-Spears,Apartments.com,1987.93,INR,2024-05-20,True,2020-11-25
170095,Moore LLC,Airbnb,4455.97,EUR,2022-02-26,False,2022-03-21
170096,"Ramos, Mcpherson and Frye",Apartments.com,1810.55,USD,2022-08-26,False,2020-05-14
170097,"Haynes, Klein and Greer",Airbnb,2867.57,INR,2022-05-07,True,2020-11-05
170098,Norman-Obrien,Apartments.com,1084.78,USD,2021-05-27,False,2020-08-16
170099,Wong-Hall,Realtor,2308.93,EUR,2022-10-08,False,2024-08-25
170100,Davis Inc,Craigslist,4006.26,INR,2021-02-04,True,2022-04-28
170101,"Baldwin, Ray and Gordon",Realtor,1095.48,INR,2023-03-16,False,2025-02-28
170102,Hurst-Barnes,Zillow,2822.62,INR,2020-01-29,True,2021-04-14
170103,Anderson Group,Realtor,3464.07,EUR,2024-03-20,True,2020-06-19
170104,"Brady, Harris and Scott",Realtor,1663.42,EUR,2020-05-09,False,2022-07-20
170105,Mckenzie-Beck,Craigslist,2444.46,USD,2023-09-18,True,2023-06-01
170106,"Shepard, Diaz and Fisher",Apartments.com,2898.5,INR,2022-09-03,False,2024-11-18
170107,"Hernandez, Hart and Morris",Apartments.com,1886.91,INR,2022-10-04,True,2024-04-08
170108,Thompson-Williams,Craigslist,1268.24,INR,2022-05-12,True,2023-05-28
170109,Gaines PLC,Zillow,4155.06,USD,2021-10-13,True,2021-08-21
170110,Gibbs Ltd,Realtor,1473.02,EUR,2022-12-27,False,2020-04-07
170111,Johnson-Chapman,Craigslist,3159.22,INR,2024-07-10,False,2021-03-03
170112,Newman LLC,Zillow,3712.52,EUR,2021-11-20,False,2022-09-14
170113,Molina Inc,Airbnb,2195.31,USD,2023-12-20,True,2021-04-18
170114,Johnson-James,Zillow,1165.49,USD,2023-10-05,True,2021-10-01
170115,"Fitzpatrick, Larson and Taylor",Airbnb,2393.65,INR,2021-10-17,False,2023-10-07
170116,Ross-Zavala,Zillow,3820.6,EUR,2020-08-27,True,2020-07-15
170117,"Carrillo, George and Fitzgerald",Craigslist,2606.22,INR,2024-01-04,True,2024-12-19
170118,"Frey, Henderson and Santos",Apartments.com,3640.24,USD,2024-04-03,False,2021-08-10
170119,Phillips-Ray,Zillow,3745.17,EUR,2020-08-07,True,2022-08-26
170120,Tanner Inc,Zillow,2969.72,EUR,2021-01-19,True,2023-10-22
170121,Booker Group,Zillow,1896.75,INR,2023-05-02,False,2022-10-17
170122,Smith-Gutierrez,Airbnb,4318.04,INR,2021-04-06,False,2020-04-24
170123,May Group,Craigslist,4274.86,INR,2024-07-14,False,2020-09-20
170124,Benton-Anderson,Apartments.com,1531.09,EUR,2021-09-06,True,2020-05-01
170125,Welch Inc,Craigslist,2294.22,EUR,2023-11-26,False,2023-10-27
170126,Newman-Morris,Zillow,4732.17,INR,2023-09-30,True,2024-08-17
170127,"Mills, Pena and Mendoza",Zillow,4775.59,USD,2020-03-14,False,2022-08-26
170128,Ross-Richardson,Apartments.com,2752.07,EUR,2023-08-28,False,2025-01-02
170129,"Schmitt, Nelson and Palmer",Airbnb,3875.52,USD,2022-06-20,False,2020-01-14
170130,Grant LLC,Craigslist,2508.33,EUR,2020-05-07,True,2024-03-28
170131,"Davis, Wilson and Mayer",Apartments.com,3720.27,EUR,2021-04-30,False,2021-05-07
170132,"Giles, Cooper and Rios",Apartments.com,4890.62,INR,2024-04-05,True,2023-03-28
170133,Deleon-Blair,Apartments.com,2100.68,USD,2022-03-24,True,2023-02-27
170134,Barrera-Gonzalez,Realtor,2238.07,USD,2021-12-06,True,2023-11-04
170135,Solis-Noble,Zillow,2032.7,USD,2021-09-14,True,2024-05-02
170136,"Matthews, Haynes and Dominguez",Craigslist,1584.83,EUR,2020-05-20,True,2023-12-03
170137,Wilcox-Case,Craigslist,1570.75,INR,2022-09-04,True,2021-05-29
170138,Buckley Inc,Apartments.com,1396.74,INR,2023-10-13,False,2022-05-30
170139,Marshall-Jackson,Realtor,2604.07,EUR,2022-03-17,True,2024-02-09
170140,Schmitt PLC,Apartments.com,2928.12,USD,2023-03-14,True,2021-04-02
170141,Jones Inc,Zillow,1895.71,USD,2021-05-22,True,2021-07-17
170142,Byrd Ltd,Realtor,1990.74,EUR,2022-11-06,True,2023-07-12
170143,"Carson, Lewis and Garcia",Craigslist,1756.27,USD,2022-12-07,False,2025-03-05
170144,Andersen-Garcia,Zillow,1941.63,USD,2022-06-09,False,2020-05-29
170145,"Whitehead, Clay and Dougherty",Realtor,3333.83,INR,2021-06-23,True,2021-06-23
170146,Cook-Figueroa,Airbnb,1061.92,EUR,2024-11-15,False,2021-06-13
170147,Hurst Ltd,Zillow,1261.2,USD,2023-11-09,False,2021-03-12
170148,West Inc,Airbnb,3826.42,INR,2023-10-03,True,2024-12-19
170149,"Schneider, Guerra and Johnson",Craigslist,1455.39,EUR,2024-10-26,False,2022-11-30
170150,Smith-Franklin,Craigslist,2507.48,EUR,2022-01-30,False,2020-08-27
170151,Barton-Hoffman,Zillow,3202.11,EUR,2024-07-06,False,2022-07-14
170152,Dyer LLC,Realtor,4662.43,EUR,2023-08-14,False,2024-04-06
170153,Lopez Inc,Realtor,3498.08,EUR,2023-03-29,True,2021-07-14
170154,"Smith, Randolph and Soto",Craigslist,2704.85,USD,2024-08-15,True,2020-06-23
170155,Anderson and Sons,Apartments.com,2344.03,USD,2024-07-09,True,2023-07-22
170156,Allen-Johnson,Craigslist,3917.15,INR,2023-05-23,True,2024-06-04
170157,Hartman Group,Realtor,4180.02,INR,2025-03-05,False,2023-07-29
170158,Ellis-Garrison,Realtor,2479.19,INR,2021-04-24,True,2020-09-05
170159,"Shields, Valencia and Hopkins",Zillow,3984.7,USD,2023-01-15,False,2020-02-09
170160,"Pollard, Kelly and Taylor",Apartments.com,1453.42,USD,2024-04-11,True,2023-03-11
170161,Robertson-Williams,Airbnb,2222.01,USD,2024-05-21,False,2023-08-01
170162,Morales-Hernandez,Airbnb,2269.88,EUR,2023-11-02,True,2023-04-23
170163,"Le, Wilkinson and Wilson",Apartments.com,4317.14,INR,2021-08-18,True,2024-03-31
170164,Thomas Group,Apartments.com,4231.0,USD,2023-11-19,False,2021-02-08
170165,Small-Green,Apartments.com,3599.18,EUR,2022-03-05,True,2023-03-30
170166,Miller Ltd,Apartments.com,1368.32,EUR,2022-05-17,False,2023-08-09
170167,"Moore, Peters and Young",Realtor,3687.41,EUR,2020-08-30,False,2022-11-05
170168,Foster Group,Apartments.com,3859.84,EUR,2022-05-19,True,2021-07-09
170169,"Howell, Fisher and Lane",Airbnb,3576.89,INR,2020-08-16,False,2023-03-29
170170,Barnes-Wood,Apartments.com,1755.96,EUR,2020-12-22,True,2021-01-10
170171,Sandoval PLC,Zillow,3342.91,USD,2022-10-23,True,2022-04-10
170172,Fernandez-Torres,Airbnb,4442.45,INR,2023-10-06,False,2021-09-01
170173,Moran and Sons,Realtor,2856.38,INR,2022-03-01,False,2021-07-25
170174,Jones-Bryant,Craigslist,1548.28,USD,2023-10-22,False,2024-07-30
170175,Santiago-Chavez,Craigslist,4891.82,EUR,2022-04-21,False,2021-10-01
170176,Howard LLC,Realtor,1988.46,INR,2023-06-10,False,2024-06-21
170177,Hoffman Inc,Airbnb,1532.58,USD,2020-09-02,True,2021-09-30
170178,"Thomas, Chang and Perry",Craigslist,3453.55,INR,2023-05-06,True,2021-12-23
170179,Hall-Jackson,Zillow,1770.08,USD,2023-11-26,True,2021-12-30
170180,"Davis, Turner and Roach",Craigslist,4987.93,EUR,2024-09-05,False,2023-12-27
170181,Garcia Group,Apartments.com,4835.93,EUR,2022-05-05,False,2022-03-09
170182,"Walker, Walsh and Solis",Airbnb,3881.25,INR,2022-02-06,True,2025-03-03
170183,Jackson-Smith,Zillow,1878.55,INR,2021-01-05,True,2024-10-02
170184,"Grant, Thompson and Greer",Apartments.com,4102.56,INR,2022-07-12,True,2022-10-16
170185,"Rodriguez, Cruz and Allen",Realtor,4279.39,INR,2021-12-16,False,2021-12-12
170186,"Jacobs, Gordon and Collins",Realtor,2536.94,USD,2024-08-29,True,2020-10-04
170187,"Jones, Diaz and Holden",Realtor,3457.79,INR,2020-10-14,False,2022-08-12
170188,"Stephens, Harrison and Garrett",Craigslist,4437.28,EUR,2021-07-27,False,2020-06-12
170189,"Cruz, Barron and Garcia",Craigslist,3285.51,INR,2021-10-20,False,2024-07-05
170190,"Maddox, Hall and Martin",Apartments.com,2328.23,USD,2023-08-30,False,2023-12-30
170191,"Holmes, Swanson and King",Craigslist,4785.82,INR,2024-12-10,True,2021-09-15
170192,Franklin-Elliott,Apartments.com,3001.95,EUR,2020-12-01,True,2024-12-09
170193,"Morales, Cruz and Mercado",Realtor,4662.66,EUR,2020-11-28,False,2021-05-09
170194,Hall-Harris,Apartments.com,4522.45,USD,2020-09-15,False,2020-12-24
170195,Graham-Hernandez,Craigslist,2354.29,EUR,2020-06-28,True,2020-03-23
170196,Robinson PLC,Airbnb,2560.07,USD,2023-10-11,False,2022-12-01
170197,Porter-Hawkins,Apartments.com,2864.41,USD,2024-11-19,False,2021-11-24
170198,Fields PLC,Airbnb,3339.03,INR,2023-05-21,True,2022-07-30
170199,Jackson PLC,Airbnb,1799.37,INR,2025-01-09,False,2024-07-24
170200,"Manning, Miller and Moore",Craigslist,4704.16,USD,2020-06-17,True,2022-09-09
170201,Leonard-Morgan,Realtor,4063.22,INR,2024-07-08,False,2020-07-01
170202,"Ramirez, Jones and Graham",Craigslist,1326.86,INR,2020-04-11,False,2024-06-21
170203,"Wilson, Beck and Buckley",Apartments.com,3181.98,INR,2020-01-16,False,2021-07-23
170204,Brown-James,Apartments.com,3410.42,INR,2020-11-26,False,2023-12-02
170205,Buck-Baker,Realtor,3022.99,EUR,2020-10-04,False,2024-10-21
170206,Cohen-Gallagher,Airbnb,2714.1,EUR,2020-09-21,False,2022-07-17
170207,Manning-Dunn,Craigslist,3352.89,EUR,2023-07-19,False,2023-07-15
170208,"Montgomery, Davis and Patel",Apartments.com,2500.26,USD,2023-10-16,False,2022-04-29
170209,Gonzales LLC,Zillow,1643.75,USD,2021-09-05,False,2022-08-25
170210,"Butler, Rogers and Gibbs",Craigslist,1677.57,EUR,2024-11-09,False,2023-12-01
170211,"Christian, Mitchell and Koch",Airbnb,2700.99,EUR,2023-09-03,False,2024-02-07
170212,Williams Inc,Airbnb,1111.24,INR,2022-06-23,True,2020-06-16
170213,"George, Frye and Mckinney",Craigslist,3122.23,INR,2021-03-19,False,2020-03-29
170214,Lester LLC,Airbnb,3885.58,INR,2023-11-14,False,2024-06-09
170215,Reilly Ltd,Craigslist,2179.82,INR,2022-09-12,True,2022-09-03
170216,Bennett Group,Zillow,4865.5,EUR,2023-11-26,False,2020-02-18
170217,Carter PLC,Craigslist,4660.82,INR,2024-11-11,True,2023-10-25
170218,Diaz-Savage,Realtor,1691.5,INR,2022-02-19,False,2024-11-14
170219,Scott PLC,Apartments.com,3551.45,EUR,2023-07-28,False,2022-04-07
170220,Baldwin-Adams,Realtor,3418.3,EUR,2020-05-01,False,2022-04-26
170221,Turner-Stuart,Zillow,4069.16,EUR,2023-12-01,True,2023-09-21
170222,Kennedy-Lewis,Realtor,3422.43,INR,2024-01-08,True,2021-04-14
170223,Mack-Johnson,Realtor,3300.65,EUR,2024-07-11,True,2021-10-21
170224,"Morgan, Contreras and Davis",Craigslist,3191.52,EUR,2025-02-09,True,2021-04-06
170225,"Knox, Hunt and Gordon",Realtor,1715.52,INR,2023-11-26,True,2020-10-12
170226,"Martinez, Schmidt and Schaefer",Apartments.com,4173.7,EUR,2024-10-19,False,2024-03-19
170227,Oneal and Sons,Zillow,3089.05,EUR,2024-10-20,True,2023-08-03
170228,Fitzgerald Group,Airbnb,4299.18,USD,2021-06-09,True,2020-05-05
170229,Cooper-Martinez,Realtor,4473.6,EUR,2021-01-28,True,2025-02-23
170230,Williams-Lewis,Apartments.com,1249.61,INR,2021-12-25,False,2025-03-07
170231,Brown-Roberts,Zillow,4496.39,INR,2020-02-10,False,2021-11-11
170232,"Foster, Parsons and Adams",Airbnb,2514.11,EUR,2021-04-24,True,2020-05-30
170233,Harvey-Ramos,Zillow,1489.91,USD,2020-10-29,True,2022-09-23
170234,"Mcdonald, Martinez and Nixon",Zillow,4468.07,INR,2023-11-04,True,2020-12-17
170235,Murphy Ltd,Apartments.com,3748.74,INR,2022-10-02,False,2020-11-24
170236,Calhoun PLC,Realtor,1026.2,INR,2021-10-14,True,2021-08-03
170237,"Mendez, Williams and Berry",Zillow,3729.86,INR,2024-11-27,False,2021-04-21
170238,"Hooper, Warren and Wood",Apartments.com,3341.15,USD,2023-12-03,False,2020-06-30
170239,Martinez PLC,Airbnb,3762.06,USD,2023-01-22,True,2024-01-12
170240,"Cole, Flynn and Colon",Realtor,1548.98,INR,2023-08-20,True,2021-01-07
170241,Johnson-Abbott,Airbnb,3738.64,INR,2024-09-01,False,2024-08-15
170242,"Strickland, Shepherd and Boyd",Realtor,4908.95,EUR,2020-08-06,False,2021-07-17
170243,Sullivan Group,Zillow,4747.29,EUR,2021-02-15,False,2024-04-25
170244,Patrick Inc,Airbnb,3792.26,EUR,2023-08-01,True,2020-08-27
170245,Lopez Ltd,Craigslist,4324.42,INR,2021-12-06,False,2024-03-31
170246,Cole and Sons,Craigslist,2058.36,INR,2024-12-28,True,2023-07-12
170247,Barron LLC,Realtor,1519.87,USD,2020-10-29,False,2024-12-27
170248,Sampson PLC,Craigslist,1780.63,INR,2023-09-03,True,2020-03-31
170249,Burgess-Turner,Craigslist,3439.68,INR,2022-03-28,False,2022-12-17
170250,"Price, Chang and Morris",Zillow,3583.54,INR,2025-02-05,False,2025-01-18
170251,"Dixon, Chang and Ramos",Airbnb,1414.81,USD,2020-08-29,True,2022-11-13
170252,Pena-Osborne,Realtor,4614.93,EUR,2020-02-07,False,2024-09-11
170253,Dunn PLC,Realtor,4980.98,INR,2021-03-06,True,2024-08-12
170254,Carter Group,Realtor,4959.99,INR,2022-04-09,True,2021-04-30
170255,"Oneal, Romero and Price",Craigslist,4741.2,EUR,2021-08-24,False,2024-08-23
170256,Williams-Simpson,Apartments.com,4149.37,INR,2024-01-05,True,2024-08-18
170257,Grant LLC,Apartments.com,3038.99,USD,2020-12-24,False,2024-03-20
170258,Freeman-Hebert,Realtor,3626.44,EUR,2025-01-07,False,2025-03-02
170259,"Aguirre, Smith and Fletcher",Airbnb,3810.37,EUR,2023-05-28,False,2022-12-16
170260,Martin-Montgomery,Zillow,4255.1,EUR,2024-08-27,False,2023-08-14
170261,"Davis, Hogan and Silva",Airbnb,4301.61,INR,2021-12-13,False,2023-07-07
170262,Hawkins Ltd,Craigslist,1746.32,USD,2023-05-22,True,2021-10-28
170263,"Rodriguez, Morales and Johnson",Zillow,1592.84,USD,2025-03-04,True,2023-09-14
170264,Carson-Hudson,Apartments.com,4847.07,INR,2023-08-29,True,2022-07-17
170265,Cunningham LLC,Zillow,4698.92,INR,2024-01-14,False,2021-11-23
170266,Pineda Inc,Zillow,4724.65,USD,2021-06-15,True,2025-01-26
170267,Rogers-Reed,Zillow,2342.4,USD,2023-08-18,False,2021-12-27
170268,Brown-Rodriguez,Zillow,1085.22,EUR,2024-02-12,False,2020-04-03
170269,Nelson LLC,Airbnb,2329.14,EUR,2021-08-13,True,2021-03-05
170270,"Ellis, Martinez and Stewart",Airbnb,2336.92,INR,2021-12-23,True,2020-02-04
170271,"Yoder, Garza and Parker",Realtor,4612.24,INR,2022-04-22,False,2023-10-06
170272,"Jensen, Baker and Howard",Realtor,2996.25,INR,2024-01-10,False,2021-02-11
170273,George-Marsh,Apartments.com,2856.49,INR,2023-11-02,True,2021-04-06
170274,Jackson-Gould,Realtor,4900.98,USD,2020-03-07,False,2023-11-30
170275,Gonzalez-Kennedy,Craigslist,3034.23,USD,2023-10-11,True,2021-08-13
170276,Barnett LLC,Zillow,1034.53,INR,2025-01-27,True,2022-10-04
170277,Vang Inc,Craigslist,4640.05,EUR,2024-12-10,True,2020-07-25
